id,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros
1097,Dell,Latitude 7480,Ultrabook,14.0,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.36,1639.0
866,Dell,Inspiron 5379,2 in 1 Convertible,13.3,1920x1080,1.8,16,512GB SSD,Intel,Windows 10,1.62,1279.0
558,HP,ProBook 450,Notebook,15.6,1920x1080,1.8,16,512GB SSD,Intel,Windows 10,2.1,1159.0
1085,Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,1.44,4,64GB Flash Storage,Intel,Android,0.69,319.0
1041,HP,Stream 14-AX000nv,Notebook,14.0,1366x768,1.6,2,32GB Flash Storage,Intel,Windows 10,1.44,249.0
1277,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,1920x1080,2.5,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.5,839.0
1082,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,1920x1080,2.7,32,256GB SSD +  1TB HDD,Nvidia,Windows 10,4.6,2663.0
73,Razer,Blade Pro,Gaming,17.3,3840x2160,2.9,32,512GB SSD,Nvidia,Windows 10,3.49,5499.0
199,Asus,Rog G752VL-GC088D,Gaming,17.3,1920x1080,2.6,16,1TB HDD,Nvidia,No OS,4.0,998.0
1159,MSI,GS70 Stealth,Gaming,17.3,1920x1080,2.6,8,256GB SSD,Nvidia,Windows 10,2.6,1599.0
1208,HP,250 G6,Notebook,15.6,1366x768,1.6,4,1TB HDD,Intel,No OS,1.86,288.9
579,Acer,Aspire A515-51G,Notebook,15.6,1920x1080,2.7,4,500GB HDD,Nvidia,Windows 10,2.2,639.0
302,HP,Envy 13-AB002nv,Ultrabook,13.3,1920x1080,2.7,8,512GB SSD,Intel,Windows 10,1.34,1323.0
818,HP,Probook 470,Notebook,17.3,1920x1080,2.5,8,256GB SSD,Nvidia,Windows 10,2.63,1080.0
1006,Acer,Aspire ES1-531,Notebook,15.6,1366x768,1.6,4,500GB HDD,Intel,Linux,2.4,289.0
448,Dell,Inspiron 7567,Gaming,15.6,1920x1080,2.8,8,1TB HDD,Nvidia,Windows 10,2.62,1099.0
919,MSI,GP62M 7REX,Gaming,15.6,1920x1080,2.8,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.2,1299.0
35,Dell,Inspiron 3567,Notebook,15.6,1920x1080,2.5,4,256GB SSD,AMD,Windows 10,2.3,639.0
1045,Dell,Vostro 3568,Notebook,15.6,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,2.18,750.0
596,Dell,Vostro 3568,Notebook,15.6,1366x768,2.0,4,1TB HDD,AMD,Linux,2.18,455.7
1218,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2.3,8,256GB SSD,Intel,Windows 10,1.36,1637.0
214,Dell,Latitude 5580,Notebook,15.6,1366x768,2.6,4,500GB HDD,Intel,Windows 10,1.93,959.0
469,HP,Probook 470,Notebook,17.3,1920x1080,1.8,8,256GB SSD,Nvidia,Windows 10,2.5,1045.0
933,Dell,Vostro 5568,Notebook,15.6,1920x1080,2.5,4,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.18,912.5
1249,Mediacom,SmartBook 141,Notebook,14.0,1920x1080,1.44,4,32GB SSD,Intel,Windows 10,1.4,249.0
803,Dell,Inspiron 3567,Notebook,15.6,1920x1080,2.7,8,256GB SSD,AMD,Windows 10,2.2,745.0
372,Acer,Aspire ES1-531,Notebook,15.6,1366x768,1.6,4,500GB HDD,Intel,Linux,2.4,289.0
1287,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,3840x2160,2.7,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.0,1299.0
506,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.2,1363.0
775,Asus,Rog GL753VD-GC082T,Gaming,17.3,1920x1080,2.5,12,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.2,1369.9
281,HP,Elitebook 840,Notebook,14.0,1920x1080,2.5,4,256GB SSD,Intel,Windows 10,1.48,1590.0
234,Dell,Inspiron 7567,Gaming,15.6,1920x1080,2.8,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.62,1479.0
782,Dell,Inspiron 3552,Notebook,15.6,1366x768,1.6,4,500GB HDD,Intel,Windows 10,2.2,443.99
307,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.56,902.0
106,Toshiba,Tecra Z50-D-10E,Notebook,15.6,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,2.0,1258.0
504,HP,250 G6,Notebook,15.6,1920x1080,2.0,8,256GB SSD,Intel,Windows 10,1.86,539.0
1172,HP,ProBook 650,Notebook,14.0,1366x768,2.5,4,500GB HDD,Intel,Windows 10,2.31,1189.0
1276,Asus,X541NA (N3350/4GB/1TB/Linux),Notebook,15.6,1366x768,1.1,4,1TB HDD,Intel,Linux,2.0,274.99
228,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,2.5,4,500GB HDD,Nvidia,Windows 10,2.2,720.32
424,HP,ProBook 450,Notebook,15.6,1920x1080,2.5,4,256GB SSD,Intel,Windows 10,2.04,839.0
740,HP,ProBook 450,Notebook,15.6,1366x768,2.5,4,256GB SSD,Intel,Windows 10,2.04,979.0
415,HP,ProBook 450,Notebook,15.6,1920x1080,2.4,4,128GB SSD,Intel,Windows 10,2.1,705.5
116,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,17.3,1600x900,1.6,4,1TB HDD,Nvidia,Windows 10,2.8,530.0
1009,Dell,Inspiron 5368,Notebook,13.3,1920x1080,2.3,8,1TB HDD,Intel,Windows 10,1.62,649.0
79,Dell,Inspiron 7559,Gaming,15.6,3840x2160,2.6,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.72,1099.0
1234,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,1920x1080,2.5,4,256GB SSD,AMD,Windows 10,1.91,478.89
272,Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,2.5,8,256GB Flash Storage,Intel,Windows 10,1.13,1875.0
247,Asus,Rog GL552VW-CN470T,Gaming,15.6,1920x1080,2.6,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.59,1339.0
1178,Dell,Alienware 17,Gaming,17.3,1920x1080,2.8,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,4.42,3012.77
409,Dell,Inspiron 7378,2 in 1 Convertible,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.6,1199.0
46,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,1920x1080,2.7,32,512GB SSD +  1.0TB Hybrid,Nvidia,Windows 10,4.6,3240.0
52,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1366x768,3.6,8,1TB HDD,AMD,Windows 10,2.2,429.0
855,Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.44,949.0
1273,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,1920x1080,2.3,4,128GB SSD,Intel,Windows 10,1.8,833.01
1095,Asus,X505BP-BR019T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1366x768,3.0,4,1TB HDD,AMD,Windows 10,1.68,469.0
254,Dell,Latitude 5480,Notebook,14.0,1366x768,2.5,4,500GB HDD,Intel,Windows 10,1.6,875.0
431,Lenovo,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,Notebook,15.6,1920x1080,2.0,4,128GB SSD,Intel,No OS,1.85,403.5
19,Acer,Swift 3,Ultrabook,14.0,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.8,919.0
213,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14.0,1920x1080,2.7,16,512GB SSD,Intel,Windows 10,1.38,1749.0
339,Lenovo,ThinkPad T470,Notebook,14.0,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.65,1345.0
223,HP,14-am079na (N3710/8GB/2TB/W10),Notebook,14.0,1366x768,1.6,8,2TB HDD,Intel,Windows 10,1.94,389.0
456,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,1.1,8,256GB Flash Storage,Intel,Mac OS X,0.92,1300.0
986,Dell,Inspiron 5567,Notebook,15.6,1366x768,2.7,12,1TB HDD,Intel,Windows 10,2.3,713.07
253,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,2.3,4,500GB HDD,Intel,No OS,2.1,398.0
4,HP,Pavilion 15-AW003nv,Notebook,15.6,1920x1080,2.9,6,1.0TB Hybrid,AMD,Windows 10,2.04,549.99
1134,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1920x1080,2.9,4,256GB SSD,AMD,Windows 10,2.2,399.0
1137,Lenovo,Ideapad 320-15IKBR,Notebook,15.6,1366x768,1.8,12,1TB HDD,Intel,Windows 10,2.2,609.0
137,Xiaomi,Mi Notebook,Ultrabook,13.3,1920x1080,2.5,8,256GB SSD,Nvidia,No OS,1.3,999.9
1187,HP,Probook 650,Notebook,15.6,1920x1080,2.3,4,500GB HDD,Intel,Windows 7,2.31,940.0
12,Dell,Latitude E5470,Notebook,14.0,1366x768,2.3,8,128GB SSD,Intel,Windows 10,1.79,740.0
478,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,2.9,4,500GB HDD,AMD,No OS,2.2,309.0
207,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,2.2,4,500GB HDD,AMD,Windows 10,2.2,299.0
793,Lenovo,ThinkPad L470,Notebook,14.0,1366x768,2.5,4,500GB HDD,Intel,Windows 10,2.02,990.0
1133,Dell,Inspiron 7577,Gaming,15.6,3840x2160,2.8,16,512GB SSD +  1TB HDD,Nvidia,Windows 10,2.65,1845.0
266,Xiaomi,Mi Notebook,Notebook,15.6,1920x1080,1.6,8,256GB SSD,Nvidia,No OS,1.95,1199.0
1052,Lenovo,Thinkpad P51s,Workstation,15.6,3840x2160,2.8,16,1TB SSD,Nvidia,Windows 10,2.5,3299.0
241,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,2.5,6,1TB HDD,AMD,Windows 10,2.19,764.0
89,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,1366x768,1.6,4,32GB Flash Storage,Intel,Chrome OS,1.25,389.0
716,Toshiba,Portege Z30-C-16H,Notebook,13.3,1920x1080,2.3,4,128GB SSD,Intel,Windows 10,1.2,1195.0
517,Acer,Aspire ES1-523,Notebook,15.6,1366x768,2.2,8,1TB HDD,AMD,Windows 10,2.4,449.0
891,Dell,Latitude 7480,Ultrabook,14.0,1920x1080,2.8,8,256GB SSD,Intel,Windows 10,1.36,1775.0
1179,Dell,Inspiron 3567,Notebook,15.6,1366x768,2.7,8,1TB HDD,AMD,Linux,2.3,805.99
